Entry	CBB_01	CBB_02	CBB_03	rGlyP_07	rGlyP_08	rGlyP_09	CBB_UP_01	CBB_UP_02	CBB_UP_03	rGlyP_UP_07	rGlyP_UP_08	rGlyP_UP_09	CBB_01_imputado	CBB_02_imputado	CBB_03_imputado	rGlyP_07_imputado	rGlyP_08_imputado	rGlyP_09_imputado	Entry Name	Protein names	Gene Names	Organism	Length	Gene Ontology (biological process)	Gene Ontology (cellular component)	Gene Ontology (GO)	Gene Ontology (molecular function)	Gene Ontology IDs	KEGG
Q0KCT5	29.544616837472017	29.64538546705469	29.7291662253817	29.422944876780875	29.502690908327	29.501058415931663	14	14	14	13	12	13	No	No	No	No	No	No	RS15_CUPNH	Small ribosomal subunit protein uS15 (30S ribosomal protein S15)	rpsO H16_A1044	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	89	translation [GO:0006412]	cytosolic small ribosomal subunit [GO:0022627]	cytosolic small ribosomal subunit [GO:0022627]; rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]; translation [GO:0006412]	rRNA binding [GO:0019843]; structural constituent of ribosome [GO:0003735]	GO:0003735; GO:0006412; GO:0019843; GO:0022627	reh:H16_A1044
Q0KCT6	24.969900979624303	24.994694188030024	24.99820460801215	24.23430441925353	24.38775992767529	24.419347071033023	14	16	18	16	16	17	No	No	No	No	No	No	Q0KCT6_CUPNH	ABC-type transporter, periplasmic component: HAAT family (Branched-chain amino acid ABC transporter substrate-binding protein)	H16_A1043 E6A55_05280	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	418						reh:H16_A1043
Q0KCT7	24.080783991662468	24.23189567818905	24.27505631277819	24.174061315192237	24.367502081996733	24.27367095950143	3	3	3	3	3	3	No	No	No	No	No	No	Q0KCT7_CUPNH	Putative lipoprotein	H16_A1042 E6A55_05275	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	175						reh:H16_A1042
Q0KCT8	29.041711589861052	28.94537121631613	29.13757102137653	29.17438208368533	29.187995785249836	29.167422777308943	24	30	33	33	32	33	No	No	No	No	No	No	LEU1_CUPNH	2-isopropylmalate synthase (EC 2.3.3.13) (Alpha-IPM synthase) (Alpha-isopropylmalate synthase)	leuA H16_A1041	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	513	L-leucine biosynthetic process [GO:0009098]	cytosol [GO:0005829]	cytosol [GO:0005829]; 2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]; L-leucine biosynthetic process [GO:0009098]	2-isopropylmalate synthase activity [GO:0003852]; acetyl-CoA C-acetyltransferase activity [GO:0003985]; manganese ion binding [GO:0030145]	GO:0003852; GO:0003985; GO:0005829; GO:0009098; GO:0030145	reh:H16_A1041
Q0KCT9	27.931553983943356	28.01924675516025	28.18272284989928	28.943392536672928	29.005709301668173	29.012566541811108	13	12	16	16	19	18	No	No	No	No	No	No	Q0KCT9_CUPNH	Peptidoglycan-binding protein LysM (Uncharacterized protein containing LysM domain)	lysM H16_A1040 E6A55_05265	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	167						reh:H16_A1040
Q0KCU0	24.291436313368234	24.38432597174754	24.284637094447824	24.59759062895776	24.503559347875804	24.531594931022408	4	4	4	4	4	4	No	No	No	No	No	No	Q0KCU0_CUPNH	CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase (EC 2.7.8.5) (EC 2.7.8.8) (CDP-diacylglycerol--serine O-phosphatidyltransferase) (Phosphatidylserine synthase)	pssA H16_A1039 E6A55_05260	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	299	phospholipid biosynthetic process [GO:0008654]	endomembrane system [GO:0012505]; membrane [GO:0016020]	endomembrane system [GO:0012505]; membrane [GO:0016020]; CDP-diacylglycerol-serine O-phosphatidyltransferase activity [GO:0003882]; phospholipid biosynthetic process [GO:0008654]	CDP-diacylglycerol-serine O-phosphatidyltransferase activity [GO:0003882]	GO:0003882; GO:0008654; GO:0012505; GO:0016020	reh:H16_A1039
Q0KCU1	25.735235724262207	26.055894617568512	26.56801405307759	26.207652941130256	26.53801925543871	26.337457400388324	4	5	6	4	6	7	No	No	No	No	No	No	PSD_CUPNH	Phosphatidylserine decarboxylase proenzyme (EC 4.1.1.65) [Cleaved into: Phosphatidylserine decarboxylase alpha chain; Phosphatidylserine decarboxylase beta chain]	psd H16_A1038	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	216	phosphatidylethanolamine biosynthetic process [GO:0006646]	plasma membrane [GO:0005886]	plasma membrane [GO:0005886]; phosphatidylserine decarboxylase activity [GO:0004609]; phosphatidylethanolamine biosynthetic process [GO:0006646]	phosphatidylserine decarboxylase activity [GO:0004609]	GO:0004609; GO:0005886; GO:0006646	reh:H16_A1038
Q0KCU2	29.951826055918424	29.991137412168335	30.147144151406952	29.99804955855812	30.001485071684986	29.960456070969215	40	47	46	44	42	45	No	No	No	No	No	No	ILVC_CUPNH	Ketol-acid reductoisomerase (NADP(+)) (KARI) (EC 1.1.1.86) (Acetohydroxy-acid isomeroreductase) (AHIR) (Alpha-keto-beta-hydroxylacyl reductoisomerase) (Ketol-acid reductoisomerase type 1) (Ketol-acid reductoisomerase type I)	ilvC H16_A1037	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	338	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	cytosol [GO:0005829]; ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	ketol-acid reductoisomerase activity [GO:0004455]; magnesium ion binding [GO:0000287]; NADP binding [GO:0050661]	GO:0000287; GO:0004455; GO:0005829; GO:0009097; GO:0009099; GO:0050661	reh:H16_A1037
Q0KCU3	22.27486026793646	22.58596879641591	23.181982375021697	22.715860766788303	23.407774194944032	22.98712940572847	4	3	3	4	5	3	No	No	No	No	No	No	Q0KCU3_CUPNH	Acetolactate synthase small subunit (AHAS) (ALS) (EC 2.2.1.6) (Acetohydroxy-acid synthase small subunit)	ilvH ilvN H16_A1036 E6A55_05245	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	163	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	cytosol [GO:0005829]	cytosol [GO:0005829]; acetolactate synthase activity [GO:0003984]; acetolactate synthase regulator activity [GO:1990610]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	acetolactate synthase activity [GO:0003984]; acetolactate synthase regulator activity [GO:1990610]	GO:0003984; GO:0005829; GO:0009097; GO:0009099; GO:1990610	reh:H16_A1036
Q0KCU4	28.67439700448613	28.53884086361586	28.43038926256188	28.6316632906076	28.477517756966616	28.535253239651556	38	41	41	41	41	42	No	No	No	No	No	No	Q0KCU4_CUPNH	Acetolactate synthase (EC 2.2.1.6)	ilvB H16_A1035	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	585	isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	acetolactate synthase complex [GO:0005948]	acetolactate synthase complex [GO:0005948]; acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]; isoleucine biosynthetic process [GO:0009097]; L-valine biosynthetic process [GO:0009099]	acetolactate synthase activity [GO:0003984]; flavin adenine dinucleotide binding [GO:0050660]; magnesium ion binding [GO:0000287]; thiamine pyrophosphate binding [GO:0030976]	GO:0000287; GO:0003984; GO:0005948; GO:0009097; GO:0009099; GO:0030976; GO:0050660	reh:H16_A1035
Q0KCU5	23.105215113926175	23.318491932867893	23.388336405945022	23.10966640238744	23.315552014750377	22.911587243414612	2	3	3	3	3	2	No	No	No	No	No	No	Q0KCU5_CUPNH	DNA-directed RNA polymerase sigma subunit (RpoE,sigma24) (EC 2.7.7.6) (RNA polymerase sigma factor)	rpoE2 H16_A1034 E6A55_05235	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	188	DNA-templated transcription initiation [GO:0006352]	DNA-directed RNA polymerase complex [GO:0000428]	DNA-directed RNA polymerase complex [GO:0000428]; DNA binding [GO:0003677]; plastid single subunit type RNA polymerase activity [GO:0001066]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]; sigma factor activity [GO:0016987]; DNA-templated transcription initiation [GO:0006352]	DNA binding [GO:0003677]; plastid single subunit type RNA polymerase activity [GO:0001066]; RNA polymerase I activity [GO:0001054]; RNA polymerase II activity [GO:0001055]; RNA polymerase III activity [GO:0001056]; RNA polymerase IV activity [GO:0001057]; RNA polymerase V activity [GO:0001058]; sigma factor activity [GO:0016987]	GO:0000428; GO:0001054; GO:0001055; GO:0001056; GO:0001057; GO:0001058; GO:0001066; GO:0003677; GO:0006352; GO:0016987	reh:H16_A1034
Q0KCU7	19.808233853151428	21.522709157419538	21.516169882676536	21.455200776665848	21.365610105880247	21.215178998632144	0	2	2	1	2	2	Si	No	No	No	No	No	Q0KCU7_CUPNH	DUF3106 domain-containing protein	H16_A1032 E6A55_05225	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	259						reh:H16_A1032
Q0KCU9	21.359893111450397	21.267115100592317	21.04426928167575	21.51900846818457	21.434246818414085	21.402330448595272	2	2	2	2	2	2	No	No	No	No	No	No	Q0KCU9_CUPNH	Alpha/beta fold hydrolase (Predicted acetyltransferase and hydrolase with the alpha/beta hydrolase fold)	H16_A1030 E6A55_05215	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	326		membrane [GO:0016020]	membrane [GO:0016020]; hydrolase activity [GO:0016787]; transferase activity [GO:0016740]	hydrolase activity [GO:0016787]; transferase activity [GO:0016740]	GO:0016020; GO:0016740; GO:0016787	reh:H16_A1030
Q0KCV3	22.65135076330984	22.86580131702863	23.03647414883729	23.588348815325247	23.616968209285552	23.588349782863993	4	5	5	5	5	5	No	No	No	No	No	No	Q0KCV3_CUPNH	Transcriptional regulator, TetR/AcrR-family	H16_A1026	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	257			DNA binding [GO:0003677]	DNA binding [GO:0003677]	GO:0003677	reh:H16_A1026
Q0KCV4	24.322731991228736	24.399096934041843	24.452684729432107	25.041922549852917	25.10688590422719	25.126466105504388	4	5	5	5	5	5	No	No	No	No	No	No	Q0KCV4_CUPNH	Cytokinin riboside 5'-monophosphate phosphoribohydrolase (EC 3.2.2.n1)	H16_A1025 E6A55_05190	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	197	cytokinin biosynthetic process [GO:0009691]	cytosol [GO:0005829]	cytosol [GO:0005829]; AMP nucleosidase activity [GO:0008714]; lyase activity [GO:0016829]; cytokinin biosynthetic process [GO:0009691]	AMP nucleosidase activity [GO:0008714]; lyase activity [GO:0016829]	GO:0005829; GO:0008714; GO:0009691; GO:0016829	reh:H16_A1025
Q0KCV5	26.236725479703072	26.255427241732654	26.28724923851788	25.823842245541677	25.90383763156832	25.85023702095265	4	5	6	6	6	6	No	No	No	No	No	No	Q0KCV5_CUPNH	DUF924 domain-containing protein	H16_A1024 E6A55_05185	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	198						reh:H16_A1024
Q0KCV7	23.45406917162586	23.398183890641896	23.41607913644324	23.284363740761776	23.431250071171352	23.298768225301583	11	12	12	12	11	12	No	No	No	No	No	No	Q0KCV7_CUPNH	ABC-type transporter involved in lysophospholipase L1 biosynthesis, permease component (FtsX-like permease family protein)	lolE H16_A1022 E6A55_05175	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	868		plasma membrane [GO:0005886]	plasma membrane [GO:0005886]		GO:0005886	reh:H16_A1022
Q0KCV9	25.799207745960956	25.71369452608323	25.75156836022248	25.670939353708192	25.667379952132073	25.64369065240214	6	6	6	6	6	6	No	No	No	No	No	No	Q0KCV9_CUPNH	LysR family transcriptional regulator (Periplasmic molybdate-binding protein/domain)	H16_A1020 E6A55_05165	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	365			DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700	reh:H16_A1020
Q0KCW0	25.753618555576203	25.832520163283213	25.917619811136095	25.9513456042291	26.002386849680637	25.946888482866008	14	13	13	14	13	14	No	No	No	No	No	No	Q0KCW0_CUPNH	ABC-type transporter, periplasmic component: SulT family (Tungsten ABC transporter substrate-binding protein)	H16_A1019 E6A55_05160	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	277						reh:H16_A1019
Q0KCW1	25.42239139270988	25.152364808354925	24.92073982879864	25.063353203915423	24.961875899866307	25.008515355039663	3	4	4	4	4	4	No	No	No	No	No	No	Q0KCW1_CUPNH	LysR family transcriptional regulator (Transcriptional regulator, LysR-family)	H16_A1018 E6A55_05155	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	315			DNA-binding transcription factor activity [GO:0003700]	DNA-binding transcription factor activity [GO:0003700]	GO:0003700	reh:H16_A1018
Q0KCW2	24.60781273644492	24.58332892623898	24.438583948263783	24.950798336322688	24.999893107508136	25.06518317258556	7	7	8	9	9	9	No	No	No	No	No	No	Q0KCW2_CUPNH	Xanthine dehydrogenase small subunit (EC 1.17.1.4) (Xanthine dehydrogenase, iron-sulfur cluster and FAD-binding subunit A)	xdhA1 xdhA H16_A1017 E6A55_05150	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	500			2 iron, 2 sulfur cluster binding [GO:0051537]; FAD binding [GO:0071949]; iron ion binding [GO:0005506]; xanthine dehydrogenase activity [GO:0004854]	2 iron, 2 sulfur cluster binding [GO:0051537]; FAD binding [GO:0071949]; iron ion binding [GO:0005506]; xanthine dehydrogenase activity [GO:0004854]	GO:0004854; GO:0005506; GO:0051537; GO:0071949	reh:H16_A1017
Q0KCW3	23.848265271935745	23.79871688279916	23.916561405961804	24.131916629305017	24.29309435555975	24.267939860977027	10	8	10	9	10	10	No	No	No	No	No	No	Q0KCW3_CUPNH	Xanthine dehydrogenase, subunit B (EC 1.17.1.4)	xdhB1 H16_A1016	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	822			iron ion binding [GO:0005506]; molybdenum ion binding [GO:0030151]; xanthine dehydrogenase activity [GO:0004854]	iron ion binding [GO:0005506]; molybdenum ion binding [GO:0030151]; xanthine dehydrogenase activity [GO:0004854]	GO:0004854; GO:0005506; GO:0030151	reh:H16_A1016
Q0KCW5	27.5018860558565	27.383992805323448	27.4014713291718	27.47980456395213	27.434193095876637	27.4845836340676	13	13	12	13	13	13	No	No	No	No	No	No	ADE_CUPNH	Adenine deaminase (ADE) (EC 3.5.4.2) (Adenine aminohydrolase) (AAH)	H16_A1014	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	351	adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]	cytosol [GO:0005829]	cytosol [GO:0005829]; adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]; adenine catabolic process [GO:0006146]; hypoxanthine salvage [GO:0043103]; nucleotide metabolic process [GO:0009117]	adenine deaminase activity [GO:0000034]; zinc ion binding [GO:0008270]	GO:0000034; GO:0005829; GO:0006146; GO:0008270; GO:0009117; GO:0043103	reh:H16_A1014
Q0KCW6	24.835088692436553	25.017362269030432	24.99026183815197	25.30673960894764	25.37622813237876	25.36224960011613	11	11	11	12	13	12	No	No	No	No	No	No	Q0KCW6_CUPNH	Guanine deaminase (Guanase) (EC 3.5.4.3) (Guanine aminohydrolase)	guaD H16_A1013 E6A55_05130	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	440	guanine catabolic process [GO:0006147]	cytosol [GO:0005829]	cytosol [GO:0005829]; guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]; guanine catabolic process [GO:0006147]	guanine deaminase activity [GO:0008892]; zinc ion binding [GO:0008270]	GO:0005829; GO:0006147; GO:0008270; GO:0008892	reh:H16_A1013
Q0KCW9	21.73676537773709	21.86061098027208	21.902389210506108	21.6065541774235	21.67915313306441	21.563494681678623	2	2	2	3	2	2	No	No	No	No	No	No	Q0KCW9_CUPNH	Predicted membrane protein	H16_A1010 E6A55_05115	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	402		membrane [GO:0016020]	membrane [GO:0016020]; electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	electron transfer activity [GO:0009055]; heme binding [GO:0020037]; metal ion binding [GO:0046872]	GO:0009055; GO:0016020; GO:0020037; GO:0046872	reh:H16_A1010
Q0KCX1	23.835590159987543	23.554678636560514	23.23078362465384	23.43802669154221	23.186511683351178	23.306802664484227	1	2	2	2	2	1	No	No	No	No	No	No	Q0KCX1_CUPNH	GntR family transcriptional regulator (Transcriptional regulator, GntR-family)	H16_A1008 E6A55_05105	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	256			DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700	reh:H16_A1008
Q0KCX3	21.974131859519	22.17959722439873	22.341529220628743	21.870086840452824	22.123317507528895	22.070387504838216	3	3	3	4	4	3	No	No	No	No	No	No	Q0KCX3_CUPNH	Allantoinase PuuE (Predicted xylanase/chitin deacetylase)	puuE H16_A1006 E6A55_05095	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	316	xylan catabolic process [GO:0045493]		ATP binding [GO:0005524]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; hydrolase activity, acting on glycosyl bonds [GO:0016798]; xylan catabolic process [GO:0045493]	ATP binding [GO:0005524]; hydrolase activity, acting on carbon-nitrogen (but not peptide) bonds [GO:0016810]; hydrolase activity, acting on glycosyl bonds [GO:0016798]	GO:0005524; GO:0016798; GO:0016810; GO:0045493	reh:H16_A1006
Q0KCX5	26.169218940322303	26.196642955279305	26.505861263540847	26.40311888112521	26.881605926724987	26.765281204149783	5	6	7	7	7	7	No	No	No	No	No	No	Q0KCX5_CUPNH	Porin	H16_A1004 E6A55_05085	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	355	monoatomic ion transport [GO:0006811]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]	cell outer membrane [GO:0009279]; pore complex [GO:0046930]; porin activity [GO:0015288]; monoatomic ion transport [GO:0006811]	porin activity [GO:0015288]	GO:0006811; GO:0009279; GO:0015288; GO:0046930	reh:H16_A1004
Q0KCX7	28.92919829200121	28.94865806899686	28.920273172426104	29.013052051622378	28.987942983996913	29.017062556446156	63	63	66	62	67	65	No	No	No	No	No	No	Q0KCX7_CUPNH	Malic enzyme (NADP) (EC 1.1.1.40) (NADP-dependent malic enzyme)	maeB H16_A1002 E6A55_05075	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	773	malate metabolic process [GO:0006108]		acyltransferase activity [GO:0016746]; malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]; malate metabolic process [GO:0006108]	acyltransferase activity [GO:0016746]; malate dehydrogenase (decarboxylating) (NADP+) activity [GO:0004473]; metal ion binding [GO:0046872]; NAD binding [GO:0051287]; oxaloacetate decarboxylase activity [GO:0008948]	GO:0004473; GO:0006108; GO:0008948; GO:0016746; GO:0046872; GO:0051287	reh:H16_A1002
Q0KCX8	25.797484989324023	25.656243633522564	25.477488105382267	25.741808053236472	25.57290903291683	25.604715123836584	6	6	6	7	6	7	No	No	No	No	No	No	Q0KCX8_CUPNH	DUF4136 domain-containing protein	H16_A1001 E6A55_05070	Cupriavidus necator (strain ATCC 17699 / DSM 428 / KCTC 22496 / NCIMB 10442 / H16 / Stanier 337) (Ralstonia eutropha)	207						reh:H16_A1001
